question_id	year	exam_phase	subject	question_number	question_text	alternatives
ITA-MC-2015-SP-FIS-Q013	2015	single_phase	fisica	13	Na ﬁgura, o eixo vertical girat´orio z acima de O dada por imprime uma velocidade angular ω = 10 rad/s ao sistema composto por quatro barras iguais, de com- X primento L = 1 m e massa desprez´ıvel, gra¸cas a uma dupla articula¸c˜ao na posi¸c˜ao ﬁxa X. Por sua vez, as L barras de baixo s˜ao articuladas na massa M de 2 kg que, atrav´es de um furo central, pode deslizar sem ω m m atrito ao longo do eixo e esticar uma mola de cons- 2L M tante el´astica k = 100 N/m, a partir da posi¸c˜ao O da extremidade superior da mola em repouso, a dois z metros abaixo de X. O sistema completa-se com duas massas iguais de m = 1 kg cada uma, articula- O das `as barras. Sendo desprez´ıveis as dimens˜oes das massas, ent˜ao, a mola distender-se-´a de uma altura	A: 0,2 m || B: 0,5 m || C: 0,6 m || D: 0,7 m || E: 0,9 m
ITA-MC-2015-SP-FIS-Q014	2015	single_phase	fisica	14	Considere as quatro proposi¸c˜oes seguintes: I. Os is´otopos 16O e 18O do oxigˆenio diferenciam-se por dois neutrons. II. Sendo de 24000 anos a meia-vida do 239Pu, sua massa de 600 g reduzir-se-´a a 200 g ap´os 72000 anos. III. Um n´ucleo de 27Mg se transmuta em 28Al pela emiss˜ao de uma part´ıcula β. IV. Um f´oton de luz vermelha incide sobre uma placa met´alica causando a emiss˜ao de um el´etron. Se esse f´oton fosse de luz azul, provavelmente ocorreria a emiss˜ao de dois ou mais el´etrons. Ent˜ao,	A: apenas uma das proposi¸c˜oes ´e correta. || B: apenas duas das proposi¸c˜oes s˜ao corretas. || C: apenas trˆes das proposi¸c˜oes s˜ao corretas. || D: todas elas s˜ao corretas. || E: nenhuma delas ´e correta
ITA-MC-2015-SP-FIS-Q015	2015	single_phase	fisica	15	Na ﬁgura, as linhas cheia, tracejada e pontilhada representam a posi¸c˜ao, a velocidade e 2 a acelera¸c˜ao de uma part´ıcula em um movimento y harmˆonico simples. Com base nessas curvas assinale 1 a op¸c˜ao correta dentre as seguintes proposi¸c˜oes: I. As linhas cheia e tracejada representam, res- 0 t pectivamente, a posi¸c˜ao e a acelera¸c˜ao da part´ıcula. -1 II. As linhas cheia e pontilhada representam, res- -2 pectivamente, a posi¸c˜ao e a velocidade da 0 1 2 3 4 5 6 part´ıcula. III. A linha cheia necessariamente representa a ve- locidade da part´ıcula.	A: Apenas I ´e correta. || B: Apenas II ´e correta. || C: Apenas III ´e correta. || D: Todas s˜ao incorretas || E: N˜ao h´a informa¸c˜oes suﬁci- entes para an´alise.
ITA-MC-2015-SP-FIS-Q016	2015	single_phase	fisica	16	Numa expans˜ao muito lenta, o trabalho efetuado por um g´as num processo adiab´atico ´e W12 = P1V γ 1 −γ (V 1−γ −V 1−γ 1 ), 2 1 em que P, V, T s˜ao, respectivamente, a press˜ao, o volume e a temperatura do g´as, e γ uma constante, sendo os subscritos 1 e 2 representativos, respectivamente, do estado inicial e ﬁnal do sistema. Lembrando que PV γ ´e constante no processo adiab´atico, esta f´ormula pode ser reescrita deste modo: V1 −V2 (T2/T1)γ/(γ−1)i V1 −V2 (T2/T1)γ/(γ−1)i V1 −V2 (T2/T1)γ/(γ−1)i h h h P1 P2 P2	A:  || B:  || C:  || D: ln(T2/T1)/ ln(V2/V1) ln(T2/T1)/ ln(V2/V1) || E: ln(T2/T1)/ ln(V1/V2) ln(T2/T1)/ ln(V1/V2) ln(T1/T2)/ ln(V2/V1) V1 −V2 (T2/T1)γ/(γ−1)i V1 −V2 (T2/T1)γ/(γ−1)i h h P2 P1
ITA-MC-2015-SP-FIS-Q017	2015	single_phase	fisica	17	Assinale a alternativa que expressa o trabalho necess´ario para colocar cada uma de quatro √ 2, sendo k = 1/4πǫ0, em que cargas el´etricas iguais, q, nos v´ertices de um retˆangulo de altura a e base 2a ǫ0 ´e a permissividade el´etrica do v´acuo. √ √ √ 2)q2 2)q2 2)q2	A: k(4 + || B: k(8 + 2 || C: k(16 + 3 || D: k(20 + 3 2a 6a || E: k(12 + 3 2a 6a 2a √ √ 2)q2 2)q2
ITA-MC-2015-SP-FIS-Q018	2015	single_phase	fisica	18	Uma espira quadrada, feita de um material met´alico homogˆeneo e r´ıgido, tem resistˆencia el´etrica R e ´e solta em uma regi˜ao onde atuam o campo gravitacional g = −gez e um campo magn´etico B = B0 L (−xex + zez) . z Inicialmente a espira encontra-se suspensa, conforme a ﬁgura, com sua aresta inferior no plano xy num ˆangulo α com o eixo y, e o seu plano formando um ˆangulo β com z. Ao ser solta, a espira tende a β	A: girar para α > 0o se α = 0o e β = 0o. y || B: girar para α < 45o se α = 45o e β = 0o. α || C: girar para β < 90o se α = 0o e β = 90o. || D: girar para α > 0o se α = 0o e β = 45o. x || E: n˜ao girar se α = 45o e β = 90o
ITA-MC-2015-SP-FIS-Q019	2015	single_phase	fisica	19	Um muon de meia-vida de 1,5 µs ´e criado a uma altura de 1 km da superf´ıcie da Terra devido `a colis˜ao de um raio c´osmico com um n´ucleo e se desloca diretamente para o ch˜ao. Qual deve ser a magnitude m´ınima da velocidade do muon para que ele tenha 50% de probabilidade de chegar ao ch˜ao?	A: 6,7×107 m/s || B: 1,2×108 m/s || C: 1,8×108 m/s || D: 2,0×108 m/s || E: 2,7×108 m/s
ITA-MC-2015-SP-FIS-Q020	2015	single_phase	fisica	20	Luz de uma fonte de frequˆencia f gerada no ponto P ´e conduzida atrav´es do sistema mostrado na ﬁgura. Se o tubo superior transporta um l´ıquido com ´ındice de refra¸c˜ao n movendo-se com velocidade u, e o tubo inferior contˆem o mesmo l´ıquido em repouso, qual o valor m´ınimo de u para causar uma interferˆencia destrutiva no ponto P’? c2 u u	A: 2nLf c2 P P’ || B: 2Lfn2 −cn L c2 || C: 2Lfn2 + cn c2 || D: 2Lf(n2 −1) −cn c2 || E: 2Lf(n2 −1) + cn As quest˜oes dissertativas, numeradas de 21 a 30, devem ser desenvolvidas, justiﬁcadas e respondidas no caderno de solu¸c˜oes R
ITA-MC-2015-SP-ING-Q001	2015	single_phase	ingles	1	O autor do texto	A: utiliza a dissertação e a descrição como tipologia textual predominante. || B: é narrador observador e mescla discursos direto, indireto e indireto livre. || C: usa foco narrativo em primeira pessoa configurando o texto autobiográfico. || D: utiliza linguagem coloquial nos diálogos para externar seus sentimentos. || E: recorre a figuras de pensamento para compor o gênero dramático
ITA-MC-2015-SP-ING-Q002	2015	single_phase	ingles	2	De acordo com as informações no texto, Robbee Kosak	A: descreveu detalhadamente o cenário do seu primeiro encontro com Randy Pausch. || B: sentiu-se atraída pelo veículo de Randy Pausch devido à alta velocidade dele. || C: escreveu palavras motivadoras a Randy Pausch porque desejava reanimá-lo. || D: caracterizou o motorista do veículo como uma pessoa satisfeita e de bem com a vida. || E: ocupava o cargo de Vice-Presidente na empresa presidida por Randy Pausch
ITA-MC-2015-SP-ING-Q003	2015	single_phase	ingles	3	Assinale a oração que não contém expressão ou termo qualificador.	A: It was a warm, gorgeous, early-spring evening... (linha 4) || B: She was so struck by the sight of me. (linha 13) || C: …she was moved by how contented I seemed. (linha 14) || D: …I was obviously in high spirits. (linha 14 e 15) || E: She certainly saw me as I was that evening. (linhas 22 e 23)
ITA-MC-2015-SP-ING-Q004	2015	single_phase	ingles	4	A frase “She had given me a window into myself” (linha 24 e 25) expressa	A: percepção que Robbee Kosak transmitiu de si própria para Pausch. || B: visão reduzida que o autor transmitiu sobre seu lado otimista. || C: aparência distorcida de uma personalidade extrovertida. || D: constatação de que Randy Pausch não transmitia vontade de viver. || E: percepção do narrador sobre algo de que ele não se dava conta
ITA-MC-2015-SP-ING-Q005	2015	single_phase	ingles	5	Com relação às escolhas lexicais do autor no texto, pode-se afirmar que	A: em “Carnegie Mellon’s vice president” (linhas 1 e 2), “the driver’s side door” (linha 5), “the man’s full face” (linha 11) e em “Robbee’s email” (linha 17) o uso do ’s indica caso possessivo. || B: em “she found herself behind a man in a convertible” (linhas 3 e 4) e em “Robbee found herself thinking...” (linha 9), o verbo find pode ser substituído por realize sem prejudicar o sentido. || C: em “as the wind blew through his hair” (linha 6), “...as she wrote in her email...” (linhas 13 e 14) e em “...as a feedback loop of sorts” (linha 17) os itens sublinhados podem ser substituídos por while sem prejudicar o sentido. || D: absentminded (linha 8), feedback (linha 17) e engaged (linha 25) são empregados como substantivos. || E: eventually (linha 11), obviously (linha 14), really (linha 19) e certainly (linha 23) indicam o mesmo tipo de advérbio
ITA-MC-2015-SP-ING-Q006	2015	single_phase	ingles	6	Na frase “She said she had been driving home from work the night before, and she found herself behind a man in a convertible” (linhas 3 e 4), a formação correta quanto ao uso do discurso direto é:	"A: She said: “I was driving home from work last night, and I found myself behind a man in a convertible”. || B: She said: “I had been driving home from work last night, and I found me behind a man in a convertible”. || C: She said: “I drove home yesterday night from work, and I had found myself behind a man in a convertible”. || D: She said: “I had driven home the night before, and I found myself behind a man in a convertible”. || E: She said: “I was driving home from work yesterday, and I was finding myself behind a man in a convertible”. As questões de 7 a 10 referem-se ao texto a seguir: IRON MAN DESIGNERS TO BUILD BODY ARMOUR FOR US ARMY Hollywood special effect team is working on a new Iron Man 'agile exoskeleton' for US soldiers 1 The Oscar-nominated special effects team behind the Iron Man suit has been contracted to design body armour for the US military. Legacy Effects, a Hollywood design studio based in California, has previously worked on power suits for films such as RoboCop, Captain America, The Terminator and Iron Man. Now, the company is building 5 body armour equipped with an ""agile exoskeleton"" that will allow soldiers to carry hundreds of pounds of equipment, the Wall Street Journal reports. ""We are trying to be revolutionary,"" said Mike Fieldson, who manages the US military project known as the Tactical Assault Light Operator Suit (Talos). Three prototypes have been presented to the Pentagon by teams of bioengineers, technologists and a Canadian company that studies insect and animal exoskeletons. The prototypes will contribute to the 10 creation of a new generation of body armour which the US Special Operations Command aims to complete within four years. The suits are designed to protect soldiers from bullets, explosions and bayonet attacks. Legacy Effects admits that bringing an Iron Man to life presents significant challenges. For one thing, a real-life version of the suit would add extra bulk to a soldier limiting his or her agility. Also, the company 15 estimates that the Iron Man suit would probably weigh about 180kg, and would need to be supported by a mobile exoskeleton, but ""none of the exoskeletons in the industry are capable of moving that much weight"", SlashGear reports. Russ Angold of Ekso Bionics, a company that designs exoskeletons for medical use, says that power armour in films offer an unrealistic model, so engineers are presently trying to make the suits more practical. 20 ""Hollywood has definitely made the Iron Man suit impossibly thin, impossibly light, impossibly agile and impossibly energy efficient. So we're really trying to solve the problem and ask the question: What would Iron Man look like if it was real?"" The US military has so far spent about $10 million on Talos, prompting the armed services committee 25 to request a briefing on the project to ensure taxpayer money is not being wasted. ""Will you ever have an Iron Man? I don't know,"" said Brian Dowling, a former soldier involved in the project. ""But you'll have some greatly improved technology along the way"". Fonte: http://www.theweek.co.uk/world-news/59323/iron-man-designers-to-build-body-armour-for-us-army Acesso: 13/ago/2014"
ITA-MC-2015-SP-ING-Q007	2015	single_phase	ingles	7	O projeto Talos	A: tem por objetivo construir uma prótese a ser usada por soldados americanos. || B: foi idealizado há quatro anos e três protótipos foram apresentados. || C: é constituído por uma equipe formada por militares americanos e pesquisadores aposentados. || D: conta com a participação do studio que desenvolveu a armadura do Iron Man. || E: faz parte de um projeto mais amplo desenvolvido pela empresa americana Legacy Effects
ITA-MC-2015-SP-ING-Q008	2015	single_phase	ingles	8	A empresa Legacy Effects	A: tem experiência em criar roupas especiais para filmes americanos famosos. || B: tem como sede o estado da Califórnia e prevê um gasto de 10 milhões no projeto Talos. || C: é uma das parceiras do exército americano na idealização de exoesqueleto para uso médico. || D: aceitou o desafio do projeto Talos e garante cumprir todos os objetivos que o projeto impõe. || E: baseou-se nos estudos de exoesqueletos de animais e de insetos para criar o protótipo americano
ITA-MC-2015-SP-ING-Q009	2015	single_phase	ingles	9	A expressão sublinhada no trecho “...but “none of the exoskeletons in the industry are capable of moving that much weight”” (linha 17) não pode ser substituída por	A: are able to move. || B: are keen on moving. || C: have the ability to move. || D: are succeed in moving. || E: can move
ITA-MC-2015-SP-ING-Q010	2015	single_phase	ingles	10	A vestimenta idealizada no projeto Talos deverá satisfazer apenas uma das condições abaixo:	A: não ultrapassar o orçamento de 10 milhões de dólares previsto pelo governo americano. || B: ajustar-se ao corpo humano independentemente do peso e do tamanho do usuário. || C: oferecer condições de realizar operações militares carregando muito peso. || D: auxiliar o soldado em combate, aumentando o tempo em incursões militares não motorizadas. || E: ser funcional e conter bateria duradoura e recarregável por energia solar. As questões de 11 a 17 referem-se ao texto a seguir: STICKERNOMICS Football albums Got, got, got, got, got, need 1 THE World Cup is still two weeks away, but for children worldwide (plus disturbing numbers of adults) the race to complete the Brazil 2014 sticker book started long ago. Panini, an Italian firm, has produced sticker albums for World Cups since Mexico 1970; this year’s version has 640 stickers to collect. Collecting them is no idle pursuit, however. Getting every slot filled delivers an early lesson in probability, the value of 5 statistical tests and the importance of liquidity. When you start an album, your first sticker (in Britain, they come in packs of five) has a 640/640 probability of being needed. As the spaces get filled, the odds of opening a pack and finding a sticker you want fall. According to Sylvain Sardy and Yvan Velenik, two mathematicians at the University of Geneva, the number of sticker packs that you would have to buy on average to fill the album by mechanically buying pack 10 after pack would be 899. That assumes there is no supply shock to the market (the theft of hundreds of thousands of stickers in Brazil in April left many fearful that Panini would run short of cards). It also assumes that the market is not being rigged. Panini says that each sticker is printed in the same volumes and randomly distributed. In a 2010 paper Messrs Sardy and Velenik gamely played the role of “regulator” by checking the distribution of stickers for a 660-sticker album sold in Switzerland for that year’s 15 World Cup. Out of their sample of 6,000 stickers, they expected to see each sticker 9.09 times on average (6,000/660), which was broadly borne out in practice. Even in a fair market, it is inefficient to buy endless packs as an individual (not to mention bloody expensive for the parents). The answer is to create a market for collectors to swap their unwanted stickers. The playground is one version of this market, where a child who has a card prized by many suddenly 20 understands the power of limited supply. Sticker fairs are another. As with any market, liquidity counts. The more people who can be attracted into the market with their duplicate cards, the better the chances of finding the sticker you want. Messrs Sardy and Velenik reckon that a group of ten astute sticker-swappers would need a mere 1,435 packs between them to complete all ten albums, if they take advantage of Panini’s practice of selling 25 the final 50 missing stickers to order. Internet forums, where potentially unlimited numbers of people can swap stickers, make this number fall even further. The idea of a totally efficient market should dismay Panini, which will sell fewer packs as a result. But as in all markets, behaviour is not strictly rational. Despite entreaties, your correspondent’s son is prepared to tear out most of his stickers to get hold of Lionel Messi. Fonte: http://www.economist.com/news/finance-and-economics/21603019-got-got-got-got-got-need-stickernomics Acesso: 13/ago/2014
ITA-MC-2015-SP-ING-Q011	2015	single_phase	ingles	11	O autor do texto I. atribui ao roubo de milhares de figurinhas no Brasil a dificuldade para compra e troca entre colecionadores. II. deprecia as estratégias do Grupo Panini para comercializar álbuns de figurinhas da Copa do Mundo. III. descreve o mercado de figurinhas da Copa do Mundo e apresenta aos colecionadores possibilidades de obtenção de figurinhas. Está(ão) correta(s)	A: apenas a I. || B: apenas a II. || C: apenas a III. || D: apenas I e II. || E: apenas I e III
ITA-MC-2015-SP-ING-Q012	2015	single_phase	ingles	12	De acordo com o texto,	A: a empresa Panini comercializa álbuns de figurinhas da Copa do Mundo há 30 anos. || B: é impossível completar o álbum sem que os colecionadores recorram a feiras e redes sociais. || C: são necessárias 1.500 figurinhas para completar um álbum. || D: a empresa Panini disponibiliza a venda das 50 figurinhas faltantes aos colecionadores. || E: o processo de confecção e distribuição das figurinhas é feito aleatoriamente pela Panini
ITA-MC-2015-SP-ING-Q013	2015	single_phase	ingles	13	Assinale a opção em que a construção verbal está na voz ativa.	A: Panini […] has produced sticker albums for... (linhas 2 e 3) || B: As the spaces get filled... (linha 7) || C: …each sticker is printed in the same... (linha 12) || D: ...which was broadly borne out in practice. (linha 16) || E: ...where a child who has a card prized by many... (linha 19)
ITA-MC-2015-SP-ING-Q014	2015	single_phase	ingles	14	Marque a opção em que o uso do ing denota ação contínua.	A: …disturbing number of adults… (linha 1) || B: Collecting them is no idle pursuit… (linhas 3 e 4) || C: …your first sticker […] has a 640/640 probability of being needed. (linhas 6 e 7) || D: According to Sylvain Sardy and Yvan Velenik… (linha 8) || E: …the market is not being rigged. (linha 12)
ITA-MC-2015-SP-ING-Q015	2015	single_phase	ingles	15	Marque a opção em que o item lexical sublinhado não remete a uma informação anterior.	A: That assumes there is no supply… (linha 10) || B: …left many fearful that Panini would run short of cards… (linha 11) || C: …sold in Switzerland for that year’s World Cup. (linhas 14 e 15) || D: …one version of this market, where a child who has a card prized... (linha 19) || E: …should dismay Panini, which will sell fewer packs... (linhas 26 e 27)
ITA-MC-2015-SP-ING-Q016	2015	single_phase	ingles	16	De acordo com o texto, Sardy e Velenik	A: insistem a formação de grupos de 10 colecionadores para facilitar o preenchimento total de álbuns de figurinhas. || B: fiscalizam a compatibilidade entre a produção de figurinhas e sua comercialização desde 2010. || C: verificaram na Suíça a repetição de aproximadamente 9 vezes cada figurinha em um lote de 6.000 figurinhas. || D: são matemáticos pesquisadores da empresa Panini, responsáveis pela distribuição das figurinhas. || E: consideram que as práticas de obtenção de figurinhas da Copa do Mundo são injustas e manipuláveis
ITA-MC-2015-SP-ING-Q017	2015	single_phase	ingles	17	Em “Despite entreaties, your correspondent’s son is prepared to tear out most of his stickers to get hold of Lionel Messi” (linhas 27 e 28), depreende-se que o autor	A: reconhece que também faz parte do grupo de colecionadores fanáticos por álbuns de figurinhas. || B: se dispõe a tudo para conseguir a figurinha de Lionel Messi para o filho. || C: busca adquirir as figurinhas mais disputadas para seu filho por meio das redes sociais. || D: inclui-se no grupo de colecionadores insensatos de figurinhas de Copa de Mundo 2014. || E: vivencia em casa o esforço de um colecionador para obter uma única figurinha. As questões de 18 a 20 referem-se à tirinha a seguir: Fonte: http://www.pleated-jeans.com/2011/12/27/the-60-funniest-web-comics-of-2011/ Acesso em 25 de julho de 2014
ITA-MC-2015-SP-ING-Q018	2015	single_phase	ingles	18	Marque a opção que pode substituir “due to” sem alterar o sentido do período.	A: by means of || B: in case of || C: in spite of || D: instead of || E: because of
ITA-MC-2015-SP-ING-Q019	2015	single_phase	ingles	19	A relação semântica entre os dois quadros é de	A: corroboration. || B: contradiction. || C: substantiation. || D: establishment. || E: reinforcement
ITA-MC-2015-SP-ING-Q020	2015	single_phase	ingles	20	A reportagem anunciada na tirinha	A: mostra a relação direta entre obesidade e consumo de produtos calóricos. || B: divulga um estudo científico com o objetivo de mudar o comportamento da audiência. || C: demonstra indiferença com relação ao tema. || D: estimula o uso de redes sociais para divulgar produtos dos patrocinadores. || E: revela que 70% das pessoas com sobrepeso são sedentárias
ITA-MC-2015-SP-MAT-Q001	2015	single_phase	matematica	1	Considere as seguintes afirmações sobre números reais: I. Sea expansão decimal de x é infinita e periódica, então x é um número racional. IL. » = 1 2 2 = (V2-1)v2 1242 — NI. In We? + (log; 2)(log, 9) é um número racional. É (são) verdadeira(s): A ( ) nenhuma. B (_) apenas II. C (_ ) apenas Te II. D (_) apenas [ e III. E( )1, Ue Wl	A:  || B:  || C:  || D:  || E: 
ITA-MC-2015-SP-MAT-Q002	2015	single_phase	matematica	2	Sejam A, Be C os subconjuntos de C definidos por A = {z € C:|z+2-3i|< 19}, B=(zeC:lz+il<7/2)eC=([zeC:2+62+10=0) Então, (ANB)NCéo conjunto A()(-I1-3,-1 +83). B( ) {-3—i, -3 + i}. C( ) {-3+4 i}. 10	A:  || B:  || C:  || D:  || E: 
ITA-MC-2015-SP-MAT-Q003	2015	single_phase	matematica	3	Se z = 1=5) então o valor de 2 arcsen(Re(z)) + 5 arctg(2 Im(z)) é igual a — V3i	A: 27 T 27 47 57 0-5 OS DE: 05 OS ——. || B: —=. || C: —. || D: —. || E: —
ITA-MC-2015-SP-MAT-Q004	2015	single_phase	matematica	4	Seja C uma circunferência tangente simultaneamente às retas r: 3x +4y—-4=0e s: 32x +4y— 19 = 0. A área do círculo determinado por C é igual a	A: OT 47 37 87 On 05 OS 05 OS OS —. || B: —. || C: —. || D: —. || E: —
ITA-MC-2015-SP-MAT-Q005	2015	single_phase	matematica	5	Seja (a1,a2,a3,...) a sequência definida da seguinte forma: q = 1, a = le An = An—1 + Gn-2 para n > 3. Considere as afirmações a seguir: I. Existem três termos consecutivos, ap, Gp+1, @p+2, que, nesta ordem, formam uma progressão geométrica. II. a; é um número primo. HI. Sen é múltiplo de 3, então a, é par. É (são) verdadeira(s) A ( ) apenas II. B ( ) apenas Te IL. C (_ ) apenas I e HI. D (_) apenas I e IIL. E( )1, Ue Wl. ~ ; - a b , Nona =	A:  || B:  || C:  || D:  || E: 
ITA-MC-2015-SP-MAT-Q006	2015	single_phase	matematica	6	Considere a equação To, 7 ip = 5, com a e b números inteiros positivos. Das afirmações: I. Sea=1leb=2, então x = 0 é uma solução da equação. II. 1 Sea é solução da equação, então x # >	A: apenas II. || B: apenas Te IL. || C: (_ ) apenas I e HI. || D: (_) apenas I e IIL. E( )1, Ue Wl || E: *-lerzl. HI. x= 3 não pode ser solução da equação. 2 É (são) verdadeira(s)
ITA-MC-2015-SP-MAT-Q007	2015	single_phase	matematica	7	Considere o polinômio p dado por p(x) = 21º + ax? + bx — 16, com a,b E R. Sabendo-se que p admite raiz dupla e que 2 é uma raiz de p, então o valor de b— a é igual a A()-36. B()-12. C( )6. D( ) 12. EB ( ) 24. 15	A:  || B:  || C:  || D:  || E: 
ITA-MC-2015-SP-MAT-Q008	2015	single_phase	matematica	8	Seja p o polinômio dado por p(x) = > ajx’, coma; € R, j = 0,1,...,15, e ais £ 0. j=0 Sabendo-se que à é uma raiz de p e que p(2) = 1, então o resto da divisão de p pelo polinômio q, dado por q(x) = x? — 277 + x — 2, é igual à	A: 1 1 1 1 2 2 =q2— +. || B: =q2 ++. || C: Hy? +. || D: 3 3 3 1 =q2 — =. || E: 2240,
ITA-MC-2015-SP-MAT-Q009	2015	single_phase	matematica	9	Considere todos os triângulos retângulos com os lados medindo a, 2/a e a. Dentre esses triângulos, o de maior hipotenusa tem seu menor ângulo, em radianos, igual a A( )arctg v3 B( ) arctg vê C( ) arctg =. D (_ ) arctg <. E ( ) arctg =. 3 3 1 3 4 4 3 2 5 5	A:  || B:  || C:  || D:  || E: 
ITA-MC-2015-SP-MAT-Q010	2015	single_phase	matematica	10	Os valores de x € [0,27] que satisfazem a equação 2 sen x — cosx = 1 são	A: (_) arccos 3 3 4 5} em. || B: (_) arcsen 5} em || C: (_) arcsen =) em || D: (_) arccos -s)em 4 4 || E: arccos a
ITA-MC-2015-SP-MAT-Q011	2015	single_phase	matematica	11	Sejam a e 6 números reais tais que a, 3,a+ 6 € |0,27| e satisfazem as equações 5 = cos! + 5 e cost 6 = costa cos’ 4 1 4 3 Então, o menor valor de cos(a + 5) é igual a V3 V2 1 2 2 2	A:  || B:  || C:  || D:  || E: 
ITA-MC-2015-SP-MAT-Q012	2015	single_phase	matematica	12	Seja A = (aj;)5x5 a matriz tal que aj; = 2'-'(27 — 1), 1 < i,j < 5. Considere as afirmações a seguir: I. Os elementos de cada linha i formam uma progressão aritmética de razão 2º. II. Os elementos de cada coluna j formam uma progressão geométrica de razão 2. HI. tr A é um número primo. É (são) verdadeira(s) A (_) apenas I. B (_) apenas Te IL. C (_) apenas IJ e HI. D (_) apenas [ e III. E( )1, Ue Wl	A:  || B:  || C:  || D:  || E: 
ITA-MC-2015-SP-MAT-Q013	2015	single_phase	matematica	13	Considere a matriz M = (m;;)ox2 tal que m;; = j —i+1, i,j = 1,2. Sabendo-se que det (so —n | pa ||=252 uk 10]\_ k=1 então o valor de n é igual a	A: 4. || B: 5. || C: 6. || D: 7. || E: 8
ITA-MC-2015-SP-MAT-Q014	2015	single_phase	matematica	14	Considere os pontos A = (0,-1), B = (0,5) e a retar : 22 — 3y +6 = 0. Das afirmações a seguir: I d(A,r) =d(B,r). II. Bésimétrico de A em relação à reta r. HI. AB é base de um triângulo equilátero ABC, de vértice C = (—3V/3, 2) ou C = (3V3, 2). É (são) verdadeira(s) apenas A(JI B()H. C( )Tell. D( )Ie TI. E ( ) Ile Il	A:  || B:  || C:  || D:  || E: 
ITA-MC-2015-SP-MAT-Q015	2015	single_phase	matematica	15	Dados o ponto 4 = (a =) earetar: 3x +4y — 12 = 0, considere o triângulo de _ 25 . ca vértices ABC, cuja base BC está contida em r e a medida dos lados AB e AC é igual a 3° Entao, o — 25 a área e o perímetro desse triângulo são, respectivamente, iguais a	A: 22 40 23 40 25 31 25 35 25 40 — e—. || B: — e—. || C: —e—. || D: — e—. || E: — e—
ITA-MC-2015-SP-MAT-Q016	2015	single_phase	matematica	16	Considere as afirmações a seguir: I. O lugar geométrico do ponto médio de um segmento AB, com comprimento | fixado, cujos extremos se deslocam livremente sobre os eixos coordenados é uma circunferência. II. O lugar geométrico dos pontos (2, y) tais que 62° + 12y — ry? — 4x? — 2ry = 0 é um conjunto finito no plano cartesiano R?. HI. Os pontos (2,3), (4,—1) e (3,1) pertencem a uma circunferência. Destas, é (são) verdadeira(s) A (_) apenas I. B (_) apenas II. C (_) apenas III. D( )IelIl. E( )JIelI	A:  || B:  || C:  || D:  || E: 
ITA-MC-2015-SP-MAT-Q017	2015	single_phase	matematica	17	Seja ABCD um trapézio isosceles com base maior AB medindo 15, o lado AD medindo 9eo ângulo ADB reto. A distância entre o lado AB e o ponto E em que as diagonais se cortam é	A: 21 27 35 37 45 ()5 DE: 05 05 05 —. || B: —. || C: —. || D: —. || E: —
ITA-MC-2015-SP-MAT-Q018	2015	single_phase	matematica	18	Num triângulo PQR, considere os pontos M e N pertencentes aos lados PQ e PR, respectivamente, tais que o segmento MN seja tangente à circunferência inscrita ao triângulo PQR. Sabendo-se que o perímetro do triângulo PQR é 25 e que a medida de QR é 10, então o perímetro do triângulo PMN é igual a	A: 5. || B: 6. || C: 8. || D: 10. || E: 15
ITA-MC-2015-SP-MAT-Q019	2015	single_phase	matematica	19	Considere uma circunferência C, no primeiro quadrante, tangente ao eixo Ox e à reta r : x −y = 0. Sabendo-se que a potência do ponto O = (0, 0) em relação a essa circunferência é igual a 4, então o centro e o raio de C são, respectivamente, iguais a √ √ ! √ √ 2 −1 2 2 −1 2	A: (2, 2 2 −2) e 2 2 −2. || B: 2. e 2, 2 √ √ √ √ || C: (2, 2 −1) e 2 −1. || D: (2, 2 − 2) e 2 − 2. √ √ || E: (2, 4 2 −4) e 4 2 −4
ITA-MC-2015-SP-MAT-Q020	2015	single_phase	matematica	20	Uma taça em forma de cone circular reto contém um certo volume de um líquido cuja superfície dista h do vértice do cone. Adicionando-se um volume idêntico de líquido na taça, a superfície do líquido, em relação à original, subirá de 3√ 3√ 3√	A:  || B: 2−1. || C: ( 2 −1)h. 2. AS QUESTÕES DISSERTATIVAS, NUMERADAS DE 21 A 30, DEVEM SER RESOLVIDAS E RESPONDIDAS NO CADERNO DE SOLUÇÕES || D: h. || E: h 2−h.
ITA-MC-2015-SP-POR-Q021	2015	single_phase	portugues	21	O objetivo do autor é	A: discutir a reportagem de José Leal sobre a chegada de imigrantes ao Brasil. || B: apoiar a imigração europeia, independentemente da condição social dos imigrantes. || C: mostrar que o Brasil não precisa de imigrantes sem qualificação profissional. || D: defender uma política imigratória não necessariamente vinculada a critérios profissionais. || E: criticar a legislação brasileira sobre imigração vigente na época
ITA-MC-2015-SP-POR-Q022	2015	single_phase	portugues	22	O autor do texto	A: destaca a aparência das imigrantes como um fator preponderante para a imigração. || B: reproduz os nomes dos imigrantes citados na reportagem para atribuir-lhes importância social. || C: toma como sua a expressão “para entulhar as grandes cidades”. || D: desenvolve os argumentos para sustentar que “é insensato importar gente assim”. || E: concorda parcialmente com o repórter José Leal, porém assume um ponto de vista diferente
